Domain,Entity ID,Name,State,Unit,Device class,Last changed,Last updated,attr_id,attr_last_triggered,attr_mode,attr_current
"select","select.marstek_venus_modbus_benutzer_modus","Marstek Venus Modbus Benutzer-Modus","unknown","","","30/08/2026, 00:04:20","30/08/2026, 00:04:20","","","",""
"select","select.nas02_lufterdrehzahl_modus","nas02 Lüfterdrehzahl-Modus","quiet","","","30/08/2026, 00:01:07","30/08/2026, 00:01:07","","","",""
"select","select.spphlmaschinw_zyklusprogramm","Spühlmaschine Zyklusprogramm","auto_detect","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"select","select.steckdose_tv_einschaltzustand","Steckdose TV Einschaltzustand","LastState","","","30/08/2026, 00:01:09","30/08/2026, 00:01:09","","","",""
"select","select.steckdose_tv_einschaltzustand_2","Steckdose TV Einschaltzustand","LastState","","","30/08/2026, 00:01:09","30/08/2026, 00:01:09","","","",""
"select","select.steckdose_tv_einschaltzustand_3","Steckdose TV Einschaltzustand","LastState","","","30/08/2026, 00:01:09","30/08/2026, 00:01:09","","","",""
"select","select.steckdose_tv_hintergrundbeleuchtungsmodus","Steckdose TV Hintergrundbeleuchtungsmodus","LightWhenOn","","","30/08/2026, 00:01:09","30/08/2026, 00:01:09","","","",""
"select","select.steckdose_tv_hintergrundbeleuchtungsmodus_2","Steckdose TV Hintergrundbeleuchtungsmodus","LightWhenOn","","","30/08/2026, 00:01:09","30/08/2026, 00:01:09","","","",""
"select","select.steckdose_tv_hintergrundbeleuchtungsmodus_3","Steckdose TV Hintergrundbeleuchtungsmodus","LightWhenOn","","","30/08/2026, 00:01:09","30/08/2026, 00:01:09","","","",""
"select","select.trockner_zyklusprogramm","Trockner Zyklusprogramm","auto_detect","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"select","select.washing_machine_zyklusprogramm","Washing Machine Zyklusprogramm","auto_detect","","","30/08/2026, 00:01:03","30/08/2026, 00:01:03","","","",""
"select","select.wischi_ausgewahlte_karte","Wischi Ausgewählte Karte","Dachgeschoss ","","","30/08/2026, 00:01:08","30/08/2026, 00:01:08","","","",""
"select","select.wischi_mopp_modus","Wischi Wisch-Modus","unknown","","","30/08/2026, 00:01:08","30/08/2026, 00:01:08","","","",""
"select","select.wischi_wisch_intensitat","Wischi Wisch-Intensität","custom_water_flow","","","30/08/2026, 00:01:08","30/08/2026, 00:01:08","","","",""
"select","select.wohnzimmer_wischi_reinigungsmodus","Wischi Reinigungsmodus","vac_and_mop","","","30/08/2026, 00:01:08","30/08/2026, 00:01:08","","","",""
"select","select.yuka_mlvy66ts_hinderniserkennung","Yuka-MLVY66TS Hinderniserkennung","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"select","select.yuka_mlvy66ts_mahreihenfolge","Yuka-MLVY66TS Mähreihenfolge","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"select","select.yuka_mlvy66ts_mahwerksdrehzahl","Yuka-MLVY66TS Mähwerksdrehzahl","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"select","select.yuka_mlvy66ts_navigationmodus_zur_ladestation","Yuka-MLVY66TS Navigationmodus zur Ladestation","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"select","select.yuka_mlvy66ts_schnittbahnenmodus","Yuka-MLVY66TS Schnittbahnenmodus","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"select","select.yuka_mlvy66ts_stimme","Yuka-MLVY66TS Stimme","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"select","select.yuka_mlvy66ts_umrundungsanzahl_fur_eingrenzung","Yuka-MLVY66TS Umrundungsanzahl für Eingrenzung","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"select","select.yuka_mlvy66ts_umrundungsanzahl_fur_no_go_zonen","Yuka-MLVY66TS Umrundungsanzahl für No-Go-Zonen","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"select","select.yuka_mlvy66ts_wendemodus","Yuka-MLVY66TS Wendemodus","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"select","select.yuka_mlvy66ts_wildtierschutz","Yuka-MLVY66TS Wildtierschutz","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"select","select.yuka_mlvy66ts_winkel_fur_schnittbahnenmodus","Yuka-MLVY66TS Winkel für Schnittbahnenmodus","unavailable","","","30/08/2026, 00:05:53","30/08/2026, 00:05:53","","","",""
"sensor","sensor.28_87_ba_f3_bd_ca_cpu_auslastung","sw-02-buero CPU-Auslastung","0","%","","30/08/2026, 00:31:01","30/08/2026, 00:31:01","","","",""
"sensor","sensor.28_87_ba_f3_bd_ca_geratestatus","sw-02-buero Gerätestatus","connected","","enum","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"sensor","sensor.28_87_ba_f3_bd_ca_speichernutzung","sw-02-buero Speichernutzung","47","%","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"sensor","sensor.actual_heating_pump_modulation","Bosch sensors","0.0","%","","30/08/2026, 00:01:21","30/08/2026, 00:01:21","","","",""
"sensor","sensor.actual_modulation","Bosch sensors","0.0","%","","30/08/2026, 00:01:21","30/08/2026, 00:01:21","","","",""
"sensor","sensor.actual_power","Bosch sensors","unknown","","power","30/08/2026, 00:01:13","30/08/2026, 00:01:43","","","",""
"sensor","sensor.actual_supply_temp","Bosch sensors","28.9","°C","","30/08/2026, 00:23:43","30/08/2026, 00:23:43","","","",""
"sensor","sensor.actual_supply_temperature","Bosch sensors","28.9","°C","","30/08/2026, 00:23:43","30/08/2026, 00:23:43","","","",""
"sensor","sensor.adguard_home_dns_abfragen","AdGuard Home DNS-Abfragen","64293","queries","","30/08/2026, 00:31:01","30/08/2026, 00:31:01","","","",""
"sensor","sensor.adguard_home_dns_abfragen_blockiert","AdGuard Home Blockierte DNS-Abfragen","2","queries","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"sensor","sensor.adguard_home_durchschnittliche_verarbeitungsgeschwindigkeit","AdGuard Home Durchschnittliche Verarbeitungsgeschwindigkeit","478.49","ms","","30/08/2026, 00:31:01","30/08/2026, 00:31:01","","","",""
"sensor","sensor.adguard_home_kindersicherung_blockiert","AdGuard Home Durch Jugendschutz blockiert","0","requests","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"sensor","sensor.adguard_home_sichere_suchvorgange_erzwungen","AdGuard Home Sichere Suchvorgänge erzwungen","0","requests","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"sensor","sensor.adguard_home_sicheres_surfen_blockiert","AdGuard Home Durch Safe Browsing blockiert","0","requests","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"sensor","sensor.adguard_home_sperrverhaltnis_fur_dns_abfragen","AdGuard Home Anteil blockierter DNS-Abfragen","0.00","%","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"sensor","sensor.all_standby_energy","All standby energy","62.6235","kWh","energy","30/08/2026, 00:34:56","30/08/2026, 00:34:56","","","",""
"sensor","sensor.all_standby_power","All standby power","6.13","W","power","30/08/2026, 00:09:57","30/08/2026, 00:09:57","","","",""
"sensor","sensor.andreas_iphone_14_activity","Andreas Iphone 14 Activity","Stationary","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_14_average_active_pace","Andreas Iphone 14 Average Active Pace","1","m/s","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_14_battery_level","Andreas Iphone 14 Battery Level","81","%","battery","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_14_battery_state","Andreas Iphone 14 Battery State","Not Charging","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_14_bssid","Andreas Iphone 14 BSSID","de:4f:22:d4:48:be","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_14_connection_type","Andreas Iphone 14 Connection Type","Cellular","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_14_distance","Andreas Iphone 14 Distance","439","m","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_14_floors_ascended","Andreas Iphone 14 Floors Ascended","2","floors","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_14_floors_descended","Andreas Iphone 14 Floors Descended","2","floors","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_14_geocoded_location","Andreas Iphone 14 Geocoded Location","Johannisburger Straße 14
51373 Leverkusen
Deutschland","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_14_last_update_trigger","Andreas Iphone 14 Last Update Trigger","Signaled","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_14_sim_1","Andreas Iphone 14 SIM 1","Telekom.de","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_14_sim_2","Andreas Iphone 14 SIM 2","N/A","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_14_ssid","Andreas Iphone 14 SSID","tasmota-D448BE-2238","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_14_steps","Andreas Iphone 14 Steps","722","steps","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_14_storage","Andreas Iphone 14 Storage","52.99","% available","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_activity","Andreas iPhone Activity","Automotive","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_average_active_pace","Andreas iPhone Average Active Pace","1","m/s","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_battery_level","Andreas iPhone Battery Level","60","%","battery","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_battery_state","Andreas iPhone Battery State","Not Charging","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_bssid","Andreas iPhone BSSID","8a:5a:85:a4:cc:b7","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_connection_type","Andreas iPhone Connection Type","Cellular","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_distance","Andreas iPhone Distance","3169","m","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_floors_ascended","Andreas iPhone Floors Ascended","28","floors","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_floors_descended","Andreas iPhone Floors Descended","28","floors","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_geocoded_location","Andreas iPhone Geocoded Location","Johannisburger Straße 24
51373 Leverkusen
Deutschland","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_home_activity","Andreas iPhone Home Activity","Unknown","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_home_app_version","Andreas iPhone Home App Version","2024.9.4","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_home_average_active_pace","Andreas iPhone Home Average Active Pace","1","m/s","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_home_battery_level","Andreas iPhone Home Battery Level","70","%","battery","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_home_battery_state","Andreas iPhone Home Battery State","Not Charging","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_home_bssid","Andreas iPhone Home BSSID","24:2f:d0:7c:2:df","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_home_connection_type","Andreas iPhone Home Connection Type","Wi-Fi","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_home_distance","Andreas iPhone Home Distance","611","m","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_home_floors_ascended","Andreas iPhone Home Floors Ascended","3","floors","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_home_floors_descended","Andreas iPhone Home Floors Descended","2","floors","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_home_geocoded_location","Andreas iPhone Home Geocoded Location","Johannisburger Straße 24
51373 Leverkusen
Deutschland","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_home_last_update_trigger","Andreas iPhone Home Last Update Trigger","Background Fetch","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_home_location_permission","Andreas iPhone Home Location permission","Authorized Always","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_home_sim_1","Andreas iPhone Home SIM 1","--","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_home_sim_2","Andreas iPhone Home SIM 2","--","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_home_ssid","Andreas iPhone Home SSID","JOBOSOUND-WIRE","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_home_steps","Andreas iPhone Home Steps","961","steps","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_home_storage","Andreas iPhone Home Storage","40.43","% available","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_last_update_trigger","Andreas iPhone Last Update Trigger","Signaled","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_sim_1","Andreas iPhone SIM 1","--","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_sim_2","Andreas iPhone SIM 2","--","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_ssid","Andreas iPhone SSID","Audi_MMI_0266_5GHz","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_steps","Andreas iPhone Steps","4956","steps","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreas_iphone_storage","Andreas iPhone Storage","48.20","% available","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreass_ipad_activity","Andreass iPad Activity","Stationary","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreass_ipad_battery_level","Andreass iPad Battery Level","100","%","battery","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreass_ipad_battery_state","Andreass iPad Battery State","Not Charging","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreass_ipad_bssid","Andreass iPad BSSID","5c:e9:31:fb:94:eb","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreass_ipad_connection_type","Andreass iPad Connection Type","Wi-Fi","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreass_ipad_geocoded_location","Andreass iPad Geocoded Location","Johannisburger Straße 24
51373 Leverkusen
Deutschland","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreass_ipad_last_update_trigger","Andreass iPad Last Update Trigger","Geographic Region Entered","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreass_ipad_sim_1","Andreass iPad SIM 1","o2 - de","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreass_ipad_ssid","Andreass iPad SSID","JOBOSOUND-WIRE","","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.andreass_ipad_storage","Andreass iPad Storage","16.34","% available","","30/08/2026, 00:01:00","30/08/2026, 00:01:00","","","",""
"sensor","sensor.ap_01_1og_cpu_auslastung","ap-01-1og CPU-Auslastung","4","%","","30/08/2026, 00:31:01","30/08/2026, 00:31:01","","","",""
"sensor","sensor.ap_01_1og_geratestatus","ap-01-1og Gerätestatus","connected","","enum","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"sensor","sensor.ap_01_1og_speichernutzung","ap-01-1og Speichernutzung","57","%","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"sensor","sensor.ap_01_buero_cpu_auslastung","ap-01-buero CPU-Auslastung","6","%","","30/08/2026, 00:31:01","30/08/2026, 00:31:01","","","",""
"sensor","sensor.ap_01_buero_geratestatus","ap-01-buero Gerätestatus","connected","","enum","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"sensor","sensor.ap_01_buero_speichernutzung","ap-01-buero Speichernutzung","68","%","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"sensor","sensor.ap_01_garten_cpu_auslastung","ap-01-garten CPU-Auslastung","3","%","","30/08/2026, 00:31:01","30/08/2026, 00:31:01","","","",""
"sensor","sensor.ap_01_garten_geratestatus","ap-01-garten Gerätestatus","connected","","enum","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"sensor","sensor.ap_01_garten_speichernutzung","ap-01-garten Speichernutzung","61","%","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"sensor","sensor.ap_01_keller_cpu_auslastung","ap-01-keller CPU-Auslastung","1","%","","30/08/2026, 00:21:01","30/08/2026, 00:21:01","","","",""
"sensor","sensor.ap_01_keller_geratestatus","ap-01-keller Gerätestatus","connected","","enum","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"sensor","sensor.ap_01_keller_speichernutzung","ap-01-keller Speichernutzung","52","%","","30/08/2026, 00:01:01","30/08/2026, 00:01:01","","","",""
"sensor","sensor.ap_01_kueche_cpu_auslastung","ap-01-kueche CPU-Auslastung","2","%","","30/08/2026, 00:31:01","30/08/2026, 00:31:01","","","",""
